index,time,millivolts
1963,1963.0182723999023,7780
1964,1964.0123946666718,7770
1965,1965.0119729042053,7780
1966,1966.0092988014221,7780
1967,1967.0117716789246,7770
1968,1968.01225066185,7770
1969,1969.0118749141693,7740
1970,1970.012972354889,7770
1971,1971.0214290618896,7760
1972,1972.012009859085,7770
1973,1973.011727809906,7770
1974,1974.0126962661743,7770
1975,1975.011773109436,7692
1976,1976.0127518177032,7770
1977,1977.0133519172668,7770
1978,1978.0120687484741,7770
1979,1979.0118324756622,7770
1980,1980.0123069286346,7770
1981,1981.0120470523834,7770
1982,1982.0122697353363,7770
1983,1983.0132505893707,7770
1984,1984.012247800827,7770
1985,1985.012109041214,7770
1986,1986.0126464366913,7770
1987,1987.0116097927094,7770
1988,1988.0121171474457,7770
1989,1989.0120134353638,7712
1990,1990.0145587921143,7770
1991,1991.0153336524963,7770
1992,1992.0094194412231,7770
1993,1993.0116612911224,7770
1994,1994.011889219284,7750
1995,1995.015281677246,7770
1996,1996.0121586322784,7770
1997,1997.0091066360474,7770
1998,1998.0117738246918,7770
1999,1999.0122215747833,7770
2000,2000.011513710022,7770
2001,2001.0118236541748,7770
2002,2002.0087776184082,7770
2003,2003.0123856067657,7770
2004,2004.012969493866,7770
2005,2005.0124011039734,7770
2006,2006.011955499649,7770
2007,2007.0252630710602,7770
2008,2008.0119421482086,7770
2009,2009.0125796794891,7770
2010,2010.0125119686127,7770
2011,2011.0130867958069,7770
2012,2012.0120520591736,7770
2013,2013.0132377147675,7770
2014,2014.0119667053223,7702
2015,2015.0121202468872,7750
2016,2016.011880159378,7770
2017,2017.012959241867,7770
2018,2018.0084779262543,7770
2019,2019.0119211673737,7770
2020,2020.011790752411,7722
2021,2021.0118782520294,7770
2022,2022.0121631622314,7770
2023,2023.009259223938,7770
2024,2024.011854171753,7770
2025,2025.012158870697,7770
2026,2026.0122764110565,7770
2027,2027.0120823383331,7740
2028,2028.0085604190826,7770
2029,2029.0122187137604,7770
2030,2030.0157997608185,7692
2031,2031.0117037296295,7760
2032,2032.014696598053,7760
2033,2033.0155873298645,7770
2034,2034.013625383377,7740
2035,2035.012622833252,7760
2036,2036.0121624469757,7692
2037,2037.0118556022644,7770
2038,2038.0139672756195,7760
2039,2039.0131573677063,7760
2040,2040.0123827457428,7760
2041,2041.0122334957123,7760
2042,2042.0128693580627,7770
2043,2043.0118463039398,7760
2044,2044.0084955692291,7760
2045,2045.011872768402,7760
2046,2046.0138657093048,7760
2047,2047.0119488239288,7760
2048,2048.011095046997,7760
2049,2049.0092346668243,7760
2050,2050.0122821331024,7760
2051,2051.012182712555,7760
2052,2052.0136613845825,7750
2053,2053.0122849941254,7760
2054,2054.0090861320496,7760
2055,2055.0122566223145,7760
2056,2056.0121862888336,7760
2057,2057.012120962143,7760
2058,2058.0123710632324,7760
2059,2059.0092573165894,7760
2060,2060.0114545822144,7760
2061,2061.0121014118195,7682
2062,2062.011871576309,7760
2063,2063.0119252204895,7760
2064,2064.022308588028,7760
2065,2065.01229929924,7760
2066,2066.012287378311,7760
2067,2067.01237988472,7760
2068,2068.012209415436,7760
2069,2069.011966228485,7760
2070,2070.013192653656,7760
2071,2071.012268781662,7760
2072,2072.0119140148163,7760
2073,2073.0130021572113,7760
2074,2074.0122838020325,7750
2075,2075.0090816020966,7760
2076,2076.0121490955353,7740
2077,2077.0157380104065,7760
2078,2078.0122628211975,7760
2079,2079.012125015259,7722
2080,2080.008939743042,7750
2081,2081.014415502548,7760
2082,2082.012268304825,7692
2083,2083.0119745731354,7760
2084,2084.0122323036194,7682
2085,2085.0101425647736,7750
2086,2086.0119318962097,7760
2087,2087.0122509002686,7760
2088,2088.0120310783386,7760
2089,2089.0153250694275,7760
2090,2090.0089948177338,7760
2091,2091.0115671157837,7750
2092,2092.0120012760162,7750
2093,2093.012928009033,7750
2094,2094.0117976665497,7750
2095,2095.0088884830475,7750
2096,2096.011515378952,7750
2097,2097.0125303268433,7750
2098,2098.0120820999146,7750
2099,2099.012561559677,7750
2100,2100.033627986908,7712
2101,2101.011592388153,7750
2102,2102.0119001865387,7750
2103,2103.012922525406,7750
2104,2104.0123653411865,7750
2105,2105.0120480060577,7750
2106,2106.0124185085297,7750
2107,2107.012112379074,7750
2108,2108.012127161026,7750
2109,2109.0126259326935,7750
2110,2110.011280298233,7750
2111,2111.0078418254852,7750
2112,2112.012200117111,7750
2113,2113.0130178928375,7750
2114,2114.012486219406,7750
2115,2115.0119025707245,7750
2116,2116.008880376816,7750
2117,2117.0122401714325,7750
2118,2118.012085914612,7682
2119,2119.0127782821655,7702
2120,2120.0127465724945,7750
2121,2121.0087473392487,7750
2122,2122.012371778488,7722
2123,2123.0127124786377,7750
2124,2124.0119037628174,7750
2125,2125.011648416519,7750
2126,2126.011915206909,7750
2127,2127.0139458179474,7750
2128,2128.016364097595,7662
2129,2129.0129017829895,7750
2130,2130.0124804973602,7750
2131,2131.0122694969177,7750
2132,2132.0193066596985,7750
2133,2133.0128376483917,7750
2134,2134.0120754241943,7750
2135,2135.012270927429,7750
2136,2136.014360189438,7750
2137,2137.0097839832306,7750
2138,2138.0119059085846,7750
2139,2139.012276649475,7740
2140,2140.0155506134033,7750
2141,2141.011803150177,7750
2142,2142.0088698863983,7712
2143,2143.0120310783386,7750
2144,2144.0168192386627,7750
2145,2145.012234687805,7750
2146,2146.0118436813354,7750
2147,2147.0091984272003,7750
2148,2148.0144164562225,7750
2149,2149.012251853943,7750
2150,2150.0123131275177,7750
2151,2151.012306690216,7750
2152,2152.008978366852,7662
2153,2153.012211084366,7750
2154,2154.0122270584106,7750
2155,2155.0121097564697,7750
2156,2156.0122787952423,7750
2157,2157.0158290863037,7750
2158,2158.0123419761658,7702
2159,2159.0120556354523,7750
2160,2160.0122406482697,7750
2161,2161.012129545212,7750
2162,2162.0127222537994,7750
2163,2163.0139343738556,7750
2164,2164.012346506119,7750
2165,2165.0122532844543,7750
2166,2166.0124201774597,7750
2167,2167.011744260788,7750
2168,2168.00878405571,7750
2169,2169.0124258995056,7750
2170,2170.012221813202,7750
2171,2171.0117535591125,7750
2172,2172.012369155884,7740
2173,2173.009307384491,7740
2174,2174.012286424637,7750
2175,2175.0122640132904,7702
2176,2176.0125255584717,7740
2177,2177.011987686157,7750
2178,2178.008697986603,7750
2179,2179.011881351471,7750
2180,2180.0124294757843,7750
2181,2181.0119326114655,7740
2182,2182.0124003887177,7750
2183,2183.0093286037445,7740
2184,2184.0121433734894,7740
2185,2185.0120854377747,7740
2186,2186.01216506958,7740
2187,2187.0118811130524,7740
2188,2188.0130093097687,7740
2189,2189.012132883072,7740
2190,2190.0118713378906,7740
2191,2191.0125217437744,7682
2192,2192.0122072696686,7740
2193,2193.0125052928925,7740
2194,2194.0125069618225,7732
2195,2195.0122652053833,7740
2196,2196.0119907855988,7740
2197,2197.0139412879944,7740
2198,2198.0121445655823,7740
2199,2199.0085146427155,7740
2200,2200.0126428604126,7682
2201,2201.0120718479156,7740
2202,2202.0120816230774,7740
2203,2203.012507200241,7740
2204,2204.0218477249146,7740
2205,2205.012123823166,7740
2206,2206.0118701457977,7740
2207,2207.0119297504425,7712
2208,2208.0126481056213,7740
2209,2209.008859395981,7740
2210,2210.012042760849,7740
2211,2211.012353181839,7740
2212,2212.011974096298,7740
2213,2213.011931657791,7740
2214,2214.0092096328735,7740
2215,2215.01407623291,7740
2216,2216.0128903388977,7740
2217,2217.0120408535004,7652
2218,2218.0121014118195,7740
2219,2219.01895070076,7740
2220,2220.0123369693756,7740
2221,2221.0119259357452,7740
2222,2222.011601448059,7740
2223,2223.0160887241364,7740
2224,2224.0117876529694,7702
2225,2225.012439966202,7740
2226,2226.012699842453,7740
2227,2227.014605283737,7740
2228,2228.0121755599976,7740
2229,2229.0122635364532,7732
2230,2230.009130001068,7740
2231,2231.0127246379852,7702
2232,2232.0120384693146,7740
2233,2233.012162923813,7662
2234,2234.0123353004456,7740
2235,2235.008539915085,7740
2236,2236.012462615967,7740
2237,2237.0120706558228,7732
2238,2238.011756658554,7740
2239,2239.0134677886963,7702
2240,2240.008991241455,7732
2241,2241.011863708496,7732
2242,2242.011962890625,7652
2243,2243.012226343155,7740
2244,2244.012145757675,7732
2245,2245.008325099945,7732
2246,2246.012634038925,7740
2247,2247.012191772461,7732
2248,2248.0120055675507,7732
2249,2249.0120537281036,7732
2250,2250.0146079063416,7732
2251,2251.012155532837,7732
2252,2252.0117650032043,7732
2253,2253.0135085582733,7732
2254,2254.0126605033875,7732
2255,2255.0120933055878,7732
2256,2256.012493133545,7732
2257,2257.012120485306,7732
2258,2258.0120973587036,7732
2259,2259.0118811130524,7732
2260,2260.0120606422424,7732
2261,2261.008586168289,7732
2262,2262.0121126174927,7732
2263,2263.0123772621155,7732
2264,2264.0117778778076,7732
2265,2265.0122690200806,7732
2266,2266.0090301036835,7732
2267,2267.012373447418,7712
2268,2268.011378765106,7652
2269,2269.0122332572937,7702
2270,2270.012092113495,7732
2271,2271.0126452445984,7732
2272,2272.012768983841,7732
2273,2273.0121755599976,7732
2274,2274.0118849277496,7732
2275,2275.012520313263,7732
2276,2276.0089194774628,7732
2277,2277.0121607780457,7732
2278,2278.0122117996216,7732
2279,2279.012108564377,7732
2280,2280.012345790863,7732
2281,2281.0146160125732,7732
2282,2282.0126111507416,7732
2283,2283.0175297260284,7732
2284,2284.0123159885406,7732
2285,2285.012232542038,7732
2286,2286.0121998786926,7732
2287,2287.012624979019,7732
2288,2288.012518644333,7652
2289,2289.0120952129364,7732
2290,2290.0122396945953,7732
2291,2291.0119094848633,7732
2292,2292.008970975876,7732
2293,2293.0119054317474,7732
2294,2294.0158002376556,7722
2295,2295.013636827469,7732
2296,2296.0120861530304,7722
2297,2297.0091454982758,7732
2298,2298.0163519382477,7732
2299,2299.0121760368347,7732
2300,2300.0127074718475,7722
2301,2301.0118384361267,7732
2302,2302.011135816574,7732
2303,2303.0115616321564,7732
2304,2304.012475013733,7732
2305,2305.0117502212524,7732
2306,2306.0164272785187,7682
2307,2307.0089921951294,7672
2308,2308.011840581894,7722
2309,2309.0123314857483,7732
2310,2310.0157413482666,7672
2311,2311.0119292736053,7652
2312,2312.012970685959,7732
2313,2313.013103723526,7722
2314,2314.015116453171,7722
2315,2315.0113055706024,7644
2316,2316.0121326446533,7722
2317,2317.0121505260468,7722
2318,2318.0148179531097,7662
2319,2319.0112566947937,7722
2320,2320.011729955673,7722
2321,2321.0118932724,7722
2322,2322.013517141342,7712
2323,2323.009067773819,7722
2324,2324.012432575226,7722
2325,2325.012068271637,7722
2326,2326.0158977508545,7722
2327,2327.011623620987,7722
2328,2328.008897304535,7692
2329,2329.011989593506,7722
2330,2330.0119400024414,7722
2331,2331.011993408203,7722
2332,2332.01216840744,7722
2333,2333.0089366436005,7722
2334,2334.011912584305,7682
2335,2335.0125024318695,7722
2336,2336.0125312805176,7722
2337,2337.014387369156,7644
2338,2338.0087928771973,7722
2339,2339.011329650879,7722
2340,2340.0121421813965,7722
2341,2341.0119576454163,7634
2342,2342.0118663311005,7722
2343,2343.0111162662506,7722
2344,2344.0120527744293,7722
2345,2345.0124843120575,7722
2346,2346.012183904648,7722
2347,2347.0116493701935,7722
2348,2348.012408733368,7722
2349,2349.0134024620056,7644
2350,2350.0118980407715,7712
2351,2351.012844324112,7722
2352,2352.0122742652893,7722
2353,2353.012355566025,7682
2354,2354.0088715553284,7722
2355,2355.0124156475067,7722
2356,2356.0118505954742,7722
2357,2357.0126328468323,7722
2358,2358.0120697021484,7682
2359,2359.009397983551,7722
2360,2360.012722015381,7712
2361,2361.012227535248,7722
2362,2362.011955976486,7722
2363,2363.011656999588,7722
2364,2364.008495569229,7644
2365,2365.0135476589203,7722
2366,2366.0149776935577,7722
2367,2367.0123722553253,7722
2368,2368.011730194092,7662
2369,2369.0085577964783,7722
2370,2370.0121791362762,7722
2371,2371.012039899826,7712
2372,2372.011843919754,7644
2373,2373.0126390457153,7722
2374,2374.0113112926483,7712
2375,2375.011578321457,7722
2376,2376.01176905632,7712
2377,2377.0120573043823,7672
2378,2378.011936903,7722
2379,2379.0124247074127,7692
2380,2380.0132443904877,7722
2381,2381.012368917465,7634
2382,2382.0119404792786,7712
2383,2383.012226819992,7712
2384,2384.0116510391235,7712
2385,2385.00869512558,7712
2386,2386.0124242305756,7712
2387,2387.0120227336884,7712
2388,2388.0119507312775,7712
2389,2389.0120141506195,7712
2390,2390.0087966918945,7712
2391,2391.0135354995728,7712
2392,2392.01225566864,7712
2393,2393.011792421341,7712
2394,2394.011927127838,7712
2395,2395.009090900421,7712
2396,2396.0127272605896,7712
2397,2397.0122911930084,7712
2398,2398.012235403061,7712
2399,2399.012041091919,7712
2400,2400.0089104175568,7712
2401,2401.0168833732605,7712
2402,2402.0118865966797,7712
2403,2403.012471437454,7712
2404,2404.01207613945,7712
2405,2405.0088579654694,7712
2406,2406.0125353336334,7712
2407,2407.0123212337494,7712
2408,2408.011898994446,7712
2409,2409.0135045051575,7712
2410,2410.0235648155212,7652
2411,2411.0121536254883,7712
2412,2412.011698246002,7712
2413,2413.016815185547,7712
2414,2414.013449192047,7702
2415,2415.0128841400146,7712
2416,2416.012724161148,7712
2417,2417.012171268463,7702
2418,2418.0116765499115,7712
2419,2419.01265335083,7702
2420,2420.011936187744,7702
2421,2421.0087513923645,7702
2422,2422.0122423171997,7702
2423,2423.0120918750763,7644
2424,2424.012326002121,7702
2425,2425.012262582779,7662
2426,2426.008950948715,7702
2427,2427.012308359146,7702
2428,2428.012070417404,7712
2429,2429.0153002738953,7702
2430,2430.012384414673,7702
2431,2431.008820295334,7702
2432,2432.012115716934,7702
2433,2433.0169548988342,7702
2434,2434.0125634670258,7702
2435,2435.0128939151764,7702
2436,2436.0093495845795,7702
2437,2437.0164380073547,7702
2438,2438.012352705002,7702
2439,2439.0118544101715,7702
2440,2440.0121710300446,7702
2441,2441.018931865692,7692
2442,2442.0133171081543,7702
2443,2443.0184440612793,7702
2444,2444.0116477012634,7702
2445,2445.0151329040527,7702
2446,2446.013890504837,7702
2447,2447.0132615566254,7702
2448,2448.012637615204,7702
2449,2449.0147960186005,7702
2450,2450.0122067928314,7702
2451,2451.012053489685,7702
2452,2452.012631177902,7702
2453,2453.0180144309998,7702
2454,2454.01234292984,7624
2455,2455.012638092041,7702
2456,2456.0126836299896,7702
2457,2457.0119194984436,7692
2458,2458.012251853943,7702
2459,2459.0126650333405,7702
2460,2460.0118305683136,7702
2461,2461.0159146785736,7692
2462,2462.013210773468,7692
2463,2463.0124056339264,7614
2464,2464.012985229492,7702
2465,2465.012540102005,7702
2466,2466.0125381946564,7614
2467,2467.0090820789337,7702
2468,2468.01252412796,7702
2469,2469.0150101184845,7644
2470,2470.0121343135834,7702
2471,2471.0121607780457,7702
2472,2472.026874780655,7702
2473,2473.015321493149,7692
2474,2474.0131409168243,7702
2475,2475.0123357772827,7652
2476,2476.0121426582336,7702
2477,2477.0149607658386,7692
2478,2478.0134518146515,7702
2479,2479.0125591754913,7692
2480,2480.012085199356,7702
2481,2481.014887571335,7702
2482,2482.012307167053,7702
2483,2483.0091371536255,7692
2484,2484.0115654468536,7692
2485,2485.0171859264374,7692
2486,2486.011836528778,7702
2487,2487.0121631622314,7702
2488,2488.0086665153503,7692
2489,2489.017389535904,7614
2490,2490.012124300003,7692
2491,2491.0119619369507,7692
2492,2492.0127942562103,7692
2493,2493.0134999752045,7692
2494,2494.0121788978577,7692
2495,2495.0128445625305,7692
2496,2496.011470556259,7692
2497,2497.017437696457,7692
2498,2498.0146288871765,7692
2499,2499.0119638442993,7692
2500,2500.011923789978,7692
2501,2501.0164828300476,7644
2502,2502.012385368347,7692
2503,2503.012528896332,7692
2504,2504.0116090774536,7692
2505,2505.0149104595184,7692
2506,2506.0120079517365,7692
2507,2507.011971473694,7692
2508,2508.0125889778137,7692
2509,2509.0103611946106,7692
2510,2510.0122199058533,7692
2511,2511.012169599533,7692
2512,2512.012250185013,7692
2513,2513.0140533447266,7692
2514,2514.0087230205536,7692
2515,2515.012122631073,7692
2516,2516.012527704239,7692
2517,2517.0137147903442,7692
2518,2518.012465953827,7692
2519,2519.008507013321,7692
2520,2520.0126349925995,7692
2521,2521.013265132904,7692
2522,2522.0191099643707,7692
2523,2523.012351512909,7634
2524,2524.0081095695496,7692
2525,2525.0127127170563,7624
2526,2526.0120565891266,7634
2527,2527.0124645233154,7614
2528,2528.0126152038574,7692
2529,2529.011093378067,7692
2530,2530.012331724167,7692
2531,2531.012431383133,7692
2532,2532.012094974518,7682
2533,2533.0137588977814,7692
2534,2534.0344336032867,7692
2535,2535.0122418403625,7682
2536,2536.0122661590576,7682
2537,2537.0118691921234,7692
2538,2538.0121653079987,7682
2539,2539.0119659900665,7682
2540,2540.012763977051,7692
2541,2541.0122027397156,7682
2542,2542.0112805366516,7692
2543,2543.012250185013,7652
2544,2544.0123660564423,7682
2545,2545.009170293808,7682
2546,2546.012039899826,7682
2547,2547.0120842456818,7634
2548,2548.0124382972717,7682
2549,2549.012131214142,7682
2550,2550.009046792984,7672
2551,2551.012634754181,7682
2552,2552.0119116306305,7682
2553,2553.012223005295,7682
2554,2554.0123896598816,7682
2555,2555.012600660324,7652
2556,2556.0118601322174,7682
2557,2557.0122265815735,7682
2558,2558.012095451355,7672
2559,2559.0118596553802,7672
2560,2560.0186598300934,7672
2561,2561.0122258663177,7682
2562,2562.0120532512665,7682
2563,2563.0121829509735,7682
2564,2564.01216673851,7682
2565,2565.01203584671,7682
2566,2566.0127556324005,7682
2567,2567.0119025707245,7644
2568,2568.011254787445,7682
2569,2569.0133097171783,7682
2570,2570.0118782520294,7682
2571,2571.0121936798096,7672
2572,2572.0119667053223,7682
2573,2573.011872768402,7682
2574,2574.0118951797485,7682
2575,2575.012621641159,7682
2576,2576.008807182312,7672
2577,2577.0115070343018,7672
2578,2578.0122888088226,7682
2579,2579.012206554413,7682
2580,2580.0119805336,7672
2581,2581.0085122585297,7672
2582,2582.0135509967804,7672
2583,2583.0130076408386,7604
2584,2584.0123012065887,7682
2585,2585.012280225754,7672
2586,2586.013441324234,7672
2587,2587.0124316215515,7672
2588,2588.012703895569,7672
2589,2589.011362552643,7672
2590,2590.0121471881866,7672
2591,2591.0183098316193,7672
2592,2592.01229095459,7672
2593,2593.0131781101227,7672
2594,2594.0120692253113,7662
2595,2595.0121088027954,7672
2596,2596.0122241973877,7672
2597,2597.0129578113556,7672
2598,2598.01189160347,7652
2599,2599.011974096298,7672
2600,2600.0128588676453,7672
2601,2601.0122396945953,7672
2602,2602.0089144706726,7672
2603,2603.021833896637,7672
2604,2604.012193441391,7672
2605,2605.01228928566,7672
2606,2606.0123019218445,7672
2607,2607.008798122406,7672
2608,2608.0119922161102,7672
2609,2609.013131380081,7672
2610,2610.0118968486786,7672
2611,2611.012531042099,7672
2612,2612.0093700885773,7662
2613,2613.012042284012,7672
2614,2614.0125336647034,7604
2615,2615.012931585312,7634
2616,2616.0127968788147,7652
2617,2617.0091195106506,7672
2618,2618.011773586273,7672
2619,2619.0117785930634,7644
2620,2620.011892080307,7672
2621,2621.012237071991,7672
2622,2622.016012430191,7672
2623,2623.0128157138824,7672
2624,2624.012027025223,7672
2625,2625.0121624469757,7662
2626,2626.0112867355347,7662
2627,2627.0120508670807,7672
2628,2628.0123794078827,7672
2629,2629.012259244919,7672
2630,2630.0121200084686,7662
2631,2631.011737346649,7662
2632,2632.012012720108,7672
2633,2633.0161027908325,7594
2634,2634.012238264084,7662
2635,2635.01189661026,7662
2636,2636.012162923813,7662
2637,2637.0120589733124,7662
2638,2638.0084822177887,7662
2639,2639.0121014118195,7662
2640,2640.0109128952026,7662
2641,2641.0121376514435,7624
2642,2642.01220035553,7594
2643,2643.008946418762,7634
2644,2644.0121881961823,7644
2645,2645.012404680252,7662
2646,2646.0122616291046,7662
2647,2647.0117218494415,7662
2648,2648.0091648101807,7662
2649,2649.011915206909,7662
2650,2650.0123958587646,7662
2651,2651.0117394924164,7662
2652,2652.0111026763916,7662
2653,2653.0118174552917,7662
2654,2654.0114662647247,7662
2655,2655.0121574401855,7614
2656,2656.0120425224304,7662
2657,2657.0122718811035,7662
2658,2658.0120046138763,7662
2659,2659.014141559601,7662
2660,2660.012250185013,7662
2661,2661.0126214027405,7662
2662,2662.0119984149933,7662
2663,2663.0132184028625,7574
2664,2664.011792898178,7662
2665,2665.012065410614,7662
2666,2666.012055873871,7662
2667,2667.0128543376923,7662
2668,2668.012181997299,7604
2669,2669.0091354846954,7634
2670,2670.0120244026184,7662
2671,2671.012172937393,7574
2672,2672.0119717121124,7662
2673,2673.01198554039,7662
2674,2674.0085492134094,7662
2675,2675.012051820755,7662
2676,2676.012318611145,7652
2677,2677.012435913086,7662
2678,2678.0139961242676,7662
2679,2679.0090596675873,7662
2680,2680.012083053589,7662
2681,2681.011966943741,7652
2682,2682.012064933777,7662
2683,2683.012032032013,7662
2684,2684.0084779262543,7662
2685,2685.0119202136993,7624
2686,2686.018343448639,7662
2687,2687.0124921798706,7662
2688,2688.012172460556,7662
2689,2689.020809173584,7662
2690,2690.0122430324554,7662
2691,2691.0122961997986,7662
2692,2692.0133221149445,7662
2693,2693.012135028839,7652
2694,2694.0121479034424,7662
2695,2695.012613773346,7624
2696,2696.012440443039,7662
2697,2697.012106895447,7652
2698,2698.0115745067596,7652
2699,2699.012464284897,7652
2700,2700.0094521045685,7652
2701,2701.0122356414795,7652
2702,2702.011933326721,7652
2703,2703.0119700431824,7652
2704,2704.0119812488556,7652
2705,2705.0090572834015,7634
2706,2706.0147914886475,7652
2707,2707.0122015476227,7644
2708,2708.0119121074677,7574
2709,2709.0125439167023,7644
2710,2710.008770465851,7652
2711,2711.012409925461,7652
2712,2712.0120809078217,7624
2713,2713.012318611145,7652
2714,2714.0115349292755,7652
2715,2715.0095081329346,7652
2716,2716.0121126174927,7652
2717,2717.01260972023,7652
2718,2718.0120255947113,7652
2719,2719.0139677524567,7652
2720,2720.015508413315,7604
2721,2721.0122153759003,7652
2722,2722.0122010707855,7652
2723,2723.013204574585,7652
2724,2724.011886358261,7594
2725,2725.012125968933,7652
2726,2726.012840986252,7652
2727,2727.011388540268,7652
2728,2728.011841773987,7652
2729,2729.0117132663727,7652
2730,2730.011825799942,7652
2731,2731.00816822052,7652
2732,2732.011540412903,7652
2733,2733.0117692947388,7652
2734,2734.011278629303,7652
2735,2735.012534379959,7652
2736,2736.008842945099,7652
2737,2737.012312412262,7652
2738,2738.012209892273,7644
2739,2739.01216173172,7644
2740,2740.011928796768,7564
2741,2741.0080025196075,7652
2742,2742.012711763382,7644
2743,2743.011908054352,7644
2744,2744.01197886467,7644
2745,2745.013350725174,7644
2746,2746.013486623764,7644
2747,2747.0130829811096,7644
2748,2748.0122063159943,7644
2749,2749.0129749774933,7644
2750,2750.0124847888947,7644
2751,2751.0114674568176,7644
2752,2752.0131373405457,7644
2753,2753.013688325882,7644
2754,2754.012516975403,7614
2755,2755.0133368968964,7614
2756,2756.012542247772,7644
2757,2757.014184474945,7644
2758,2758.0124804973602,7644
2759,2759.012186527252,7644
2760,2760.0115365982056,7644
2761,2761.0235154628754,7644
2762,2762.0127942562103,7644
2763,2763.0144350528717,7644
2764,2764.0123751163483,7644
2765,2765.0176820755005,7644
2766,2766.0127062797546,7644
2767,2767.008666753769,7644
2768,2768.01247882843,7644
2769,2769.01589345932,7644
2770,2770.0123007297516,7644
2771,2771.0122170448303,7644
2772,2772.008875608444,7644
2773,2773.0152583122253,7644
2774,2774.0122952461243,7644
2775,2775.011362552643,7644
2776,2776.012346982956,7644
2777,2777.024466276169,7644
2778,2778.0121641159058,7644
2779,2779.0128014087677,7644
2780,2780.0121097564697,7644
2781,2781.012050628662,7644
2782,2782.011944770813,7634
2783,2783.012972831726,7634
2784,2784.011468410492,7644
2785,2785.011953353882,7634
2786,2786.0122199058533,7644
2787,2787.0115065574646,7644
2788,2788.00843667984,7644
2789,2789.0123801231384,7644
2790,2790.01279091835,7634
2791,2791.0121541023254,7644
2792,2792.013244152069,7634
2793,2793.008619785309,7644
2794,2794.01211309433,7634
2795,2795.0120751857758,7634
2796,2796.0122694969177,7634
2797,2797.0122537612915,7644
2798,2798.012873649597,7634
2799,2799.0121982097626,7634
2800,2800.012937307358,7634
2801,2801.012043237686,7634
2802,2802.0136444568634,7634
2803,2803.009665250778,7634
2804,2804.012535572052,7584
2805,2805.0117032527924,7634
2806,2806.0123629570007,7574
2807,2807.012447834015,7634
2808,2808.0177829265594,7634
2809,2809.012610435486,7584
2810,2810.0123133659363,7574
2811,2811.01203250885,7634
2812,2812.0117893218994,7634
2813,2813.0122430324554,7604
2814,2814.012789964676,7634
2815,2815.0121471881866,7634
2816,2816.0119779109955,7634
2817,2817.0134398937225,7634
2818,2818.0121190547943,7634
2819,2819.009170770645,7634
2820,2820.0123081207275,7624
2821,2821.0117456912994,7624
2822,2822.0120363235474,7634
2823,2823.012367248535,7634
2824,2824.0123538970947,7634
2825,2825.0121173858643,7634
2826,2826.0120418071747,7574
2827,2827.0118527412415,7634
2828,2828.012156009674,7634
2829,2829.009138584137,7634
2830,2830.012362241745,7634
2831,2831.011909723282,7634
2832,2832.0120890140533,7634
2833,2833.01202249527,7574
2834,2834.0088925361633,7634
2835,2835.0122945308685,7634
2836,2836.0118296146393,7634
2837,2837.0123348236084,7584
2838,2838.012220621109,7634
2839,2839.014493703842,7634
2840,2840.012626886368,7634
2841,2841.012580871582,7624
2842,2842.012601852417,7634
2843,2843.01221203804,7634
2844,2844.0204803943634,7634
2845,2845.013097047806,7634
2846,2846.0121154785156,7634
2847,2847.012328863144,7574
2848,2848.01229929924,7634
2849,2849.012980222702,7634
2850,2850.009175300598,7634
2851,2851.0119664669037,7634
2852,2852.011900663376,7624
2853,2853.011685371399,7634
2854,2854.0131266117096,7556
2855,2855.010222673416,7624
2856,2856.0121858119965,7584
2857,2857.0124456882477,7634
2858,2858.015047311783,7624
2859,2859.012387752533,7634
2860,2860.009272813797,7624
2861,2861.012088060379,7624
2862,2862.012875556946,7624
2863,2863.012346982956,7624
2864,2864.0116341114044,7624
2865,2865.0089790821075,7614
2866,2866.013654232025,7624
2867,2867.0125062465668,7546
2868,2868.012311935425,7624
2869,2869.0114738941193,7546
2870,2870.022311925888,7624
2871,2871.0123341083527,7624
2872,2872.012271642685,7624
2873,2873.0123920440674,7624
2874,2874.015330553055,7624
2875,2875.0122442245483,7624
2876,2876.0131509304047,7624
2877,2877.012266397476,7614
2878,2878.0167837142944,7624
2879,2879.0119075775146,7624
2880,2880.0117812156677,7624
2881,2881.0119771957397,7624
2882,2882.0118613243103,7614
2883,2883.013020515442,7624
2884,2884.013030767441,7624
2885,2885.0121252536774,7624
2886,2886.0090556144714,7624
2887,2887.011970281601,7624
2888,2888.011986017227,7614
2889,2889.0111145973206,7614
2890,2890.012282371521,7624
2891,2891.0091075897217,7624
2892,2892.011582136154,7624
2893,2893.0118737220764,7614
2894,2894.011474132538,7546
2895,2895.0115530490875,7624
2896,2896.008875846863,7624
2897,2897.0132138729095,7624
2898,2898.012200117111,7614
2899,2899.0125069618225,7624
2900,2900.0122725963593,7624
2901,2901.0157783031464,7614
2902,2902.0119626522064,7536
2903,2903.0126049518585,7624
2904,2904.0119779109955,7536
2905,2905.0119259357452,7624
2906,2906.0120084285736,7624
2907,2907.01277756691,7624
2908,2908.012107372284,7624
2909,2909.0128750801086,7614
2910,2910.013736009598,7564
2911,2911.012948989868,7556
2912,2912.009208679199,7584
2913,2913.0124723911285,7624
2914,2914.0122447013855,7604
2915,2915.0125041007996,7614
2916,2916.0120120048523,7614
2917,2917.0092051029205,7614
2918,2918.012316942215,7614
2919,2919.012093782425,7614
2920,2920.0120067596436,7614
2921,2921.0127568244934,7614
